index	job_link	job_title	job_company	job_industry	job_update	job_location	job_exp	job_edu	job_brief	job_applicants	job_tags_salary	job_tags_tse_otc	job_tags_fc	job_tags_emp	job_tags_remote	job_tags_metro
18	//www.104.com.tw/job/7e5sa?jobsource=jolist_c_relevance	Web 平台系統軟體測試工程師 Software Engineer in Test	Wi-Fi ALLIANCE_香港商無線工業協作有限公司台灣分公司	網際網路相關業	4/12	台北市南港區	3年以上	大學	which Wi-Fi is known. Wi-Fi Alliance seeks an experienced Test Engineer who will be responsible for developing test	0~5人應徵	年薪1,200,000元以上			員工21人		
19	//www.104.com.tw/job/3svlg?jobsource=jolist_c_relevance	【月薪 13 萬起】Backend Engineer：加入矽谷級研發團隊！（線上面試／視訊面試）	MixerBox_易享科技股份有限公司	網際網路相關業	12/27	台北市中正區	經歷不拘	大學	正飛速成長中，歡迎你加入我們！【Backend Engineer】[ 職務內容 ]- 負責 API 新功能開發- 與 Android, iOS, 行銷組員討論、研發、改進軟體功能[ 徵求條件 ]- 具軟體開發經驗- 具大型網站後台	6~10人應徵	月薪130,000元以上					距捷運公館站約20公尺
20	//www.104.com.tw/job/6pw5j?jobsource=jolist_c_relevance	專案工程師 Project Engineer	山威實業有限公司	其他商品批發業	4/05	台北市信義區	經歷不拘	專科	seeking a skilled, team-oriented junior project engineer to join our growing company. In this position, you will oversee	0~5人應徵	待遇面議					距捷運永春站約500公尺
1	//www.104.com.tw/job/5ovfp?jobsource=jolist_a_relevance	Server BMC Firmware Engineer	美商雲達國際科技有限公司台灣分公司	電腦軟體服務業	4/13	台北市南港區	5年以上	大學	As an BMC Firmware Engineer at ZT Systems, you play a role in the specification, design and development of firmware to	0~5人應徵	待遇面議					距捷運南港展覽館站約420公尺
2	//www.104.com.tw/job/7ctcc?jobsource=jolist_a_relevance	Data Engineer 資料工程師 (Microsoft Azure Platform)	英屬維京群島商蔚藍雲數位科技股份有限公司台灣分公司	電腦軟體服務業	4/07	台北市信義區	經歷不拘	專科	工作內容：1. 與機器學習工程師、雲端架構師、PM密切合作, 提供客戶高質量的雲端數據相關服務。2. 負責協助客戶整合、設計、部署大數據處理流程與平臺。必備技能/條件：- 3 年以上公有雲資料流串接，排程、處理、清洗、分析的實務經驗。- 2 年以上資料處理常用的 Open Source 工具的實務經驗，eg. Spark, Airflow, hadoop- 2 年以上Python / Java or Golang軟體開發相關工作經驗- ​​具備 Microservices / Docker 相關經驗- 具備Synapse、Power BI使用經驗- 擅長解決問題、除錯、故障排除，提出問題解決方案。加分條件- 具備RDBMS、NoSQL使用經驗- 具備爬蟲相關經驗- 熟悉 Restful API- 具備Git 版控使用經驗- 具備基本英文溝通能力	0~5人應徵	待遇面議					
3	//www.104.com.tw/job/7pkei?jobsource=jolist_a_relevance	Senior Validation Engineer for DGX - Taipei or Hsinchu	NVIDIA_新加坡商輝達開發有限公司台灣分公司	其他半導體相關業	12/14	台北市內湖區	3年以上	大學	human imagination and intelligence. Make the choice to join us today.We are now looking for a Senior Validation Engineer in	0~5人應徵	待遇面議			員工18975人	遠端工作	
4	//www.104.com.tw/job/7x1p4?jobsource=jolist_a_relevance	【營運資訊部】 IT Engineer	霖園關係企業_神坊資訊股份有限公司	網際網路相關業	4/07	台北市大安區	3年以上	大學	【本職缺僅接受網站投遞】請至公司網站投遞個人履歷表，此職缺履歷登錄網址：https://orca.wd3.myworkdayjobs.com/Symphox_Career_Site/job/IT-Engineer_JR-20230081【	0~5人應徵	待遇面議			員工130人		
5	//www.104.com.tw/job/7vr51?jobsource=jolist_a_relevance	Software Engineer, Backend後端工程師	太米股份有限公司	其它軟體及網路相關業	4/11	台北市松山區	3年以上	學歷不拘	to consumers. We're making e-commerce merchants have enterprise-level AI backup on day 1.We are seeking a Software Engineer	6~10人應徵	年薪840,000~1,200,000元			員工20人		距捷運南京三民站約370公尺
6	//www.104.com.tw/job/6q2ny?jobsource=jolist_a_relevance	【2023應屆畢業生專屬】ThinkPad Project Engineer / 筆電專案工程師 (未役可)	香港商聯寶電腦有限公司台灣分公司	電腦及其週邊設備製造業	4/07	台北市中山區	經歷不拘	大學	1.負責專案目標達成相關工作。2. 管理專案工程變更的評估，追蹤導入。3. 領導專案中各類故障的排除，負責完成所有開發動作。4. 維護相應產品的工程資料	6~10人應徵	月薪43,000~52,000元			員工750人		距捷運劍南路站約200公尺
7	//www.104.com.tw/job/7shsx?jobsource=jolist_a_relevance	資料分析師 Data Analyst (台北/Taipei)	凱鈿行動科技股份有限公司	網際網路相關業	4/10	台北市中山區	1年以上	大學	【關於ADNEX】ADNEX是隸屬於凱鈿的數位廣告行銷品牌，我們有投放經驗很豐富的優化師、市場佈局策略很出色的品牌企劃、還有衝勁滿滿又學習力強的業務顧問! 我們透過數據驅動幫助客戶收集、了解、運用數據，讓行銷的路上走得更穩更長久，我們正在尋找熱情有活力的數據專業分析人員，對數據分析價值有想法、願意學習新知、團隊合作與溝通的人一起加入我們。【你需要做什麼？】• 透過數據解決客戶提出的商業問題• 梳理資料邏輯、釐清報表關聯以及在BigQuery撈取所需報表• 透過挖掘數據找到有價值的商業洞見【你需具備什麼？】• 1年以上數據分析經驗• 對Google Analytics 分析及報表相關工具使用熟悉• 熟悉Bigquery資料撈取以及Datastudio視覺化工具• 廣告、行銷、電子商務等相關經驗，能夠解讀數據提供分析報告• 具備良好的內外部溝通能力【加分項目】• 已接觸GA4• 會使用Google Tag Manager• 熟悉行銷數據來源產品（例：google ads、Facebook等廣告平台、POS、ERP、CRM、CDP、GA）心動不如馬上行動，想加入我們，就快把履歷投遞過來吧！履歷餵食處▼（HR小編只食用經由這個連結餵過來的履歷喔＞＜）：https://KdanMobile.teamdoor.io/s/RrTnKsL4	6~10人應徵	待遇面議			員工300人	遠端工作	距捷運南京復興站約500公尺
8	//www.104.com.tw/job/6qrrq?jobsource=jolist_a_relevance	Senior Engineer of AI/Deep-Learning Algorithm (Computer Vision)	耐能智慧股份有限公司	電腦軟體服務業	4/11	台北市內湖區	5年以上	碩士	for training and deploying models, including data pipelines, experiment management platforms, and visualization tools.-	0~5人應徵	待遇面議			員工140人		
9	//www.104.com.tw/job/7u428?jobsource=jolist_a_relevance	Senior Network Engineer	台灣資信股份有限公司	電腦軟體服務業	4/10	台北市信義區	3年以上	大學	Candidate with less experience will considere as Network Engineer•Immediate available is preferred	0~5人應徵	待遇面議			員工250人		距捷運台北101/世貿站約210公尺
10	//www.104.com.tw/job/763po?jobsource=jolist_a_relevance	Senior Data Scientist	美商訊能集思智能科技股份有限公司台灣分公司	電腦軟體服務業	4/13	台北市信義區	2年以上	碩士	您想成為一名頂尖的數據科學家嗎? 您對於實踐人工智能、機器學習、數據科學是否充滿熱情與憧憬? Synergies擁有一群專業且熱忱的頂尖技術人員，所開發的產品透過大數據算法與分析，引領企業智能轉型，幫助企業加快決策。誠摯歡迎您的加入，與Synergies一起改變世界。[職務內容]主要負責數據專案、產品規劃和設計，以及實作對應的程式碼，透過統計分析、數據模型和機器學習的手法，來完成各式各樣的專案和產品。1. 整合各領域知識和資料集，提出有價值且有潛力的方案。2. 實踐完整的數據分析流程，如: 資料清理、資料探勘、資料分析。3. 運用機器學習、深度學習等演算法，以及各種分析技巧進行模型開發。4. 設計有效益、有擴展性且自動化的流程5. 研究前緣技術以及研發創新方法和模型6. 能獨立規劃流程、開發模型，且善於與他人合作職務需求：[基本條件] 數學、電算機科學學科類、統計學相關碩或博士畢業 熟悉Python 有使用機器學習、深度學習和統計分析的經驗 能快速學習且適應多元化的題目 熟悉Git[加分項目] 自然語言處理(如:詞向量、text-to-SQL…等) 推薦系統 預測性維修 資料工程(如: Hadoop, Spark和SQL) 熟悉參數最佳化、路徑最佳化、增強學習 三年以上的數據科學工作經驗	11~30人應徵	年薪1,000,000元以上			員工80人		
11	//www.104.com.tw/job/7vn76?jobsource=jolist_a_relevance	[台北] 後端開發工程師 Web Back-End Engineer (Node.js)	Linker Vision Co., Ltd._鑫蘊林科股份有限公司	電腦軟體服務業	4/06	台北市大安區	經歷不拘	碩士	to process tremendous real-world data to build computer vision models and applications for maximal impact. You will have a	6~10人應徵	月薪50,000~150,000元			員工60人		
12	//www.104.com.tw/job/7tp1j?jobsource=jolist_a_relevance	Principal Field Application Engineer	Nexperia_安世半導體股份有限公司	半導體製造業	4/07	台北市南港區	5年以上	大學	About this roleNexperia is a world-class company in semiconductor development and in-house production. A proven global player with an entrepreneurial mentality. At our core is an 13,000+ strong international network with a singular focus. Built on passion and commitment to our work, belief in our goals and a drive to succeed regardless of the challenges we face. We support, reward and challenge individuals equally, in a dynamic and energetic environment.What you will do•  Accountable for design-ins and design-wins with our customers •  Drive customer visits for technical product presentations, demonstrations, demos, reference boards and application manuals•  Provide technical product training for customers, partners and S&M colleagues •  Pro-actively communicate product features and benefits •  Stay informed & share information about competitive products and technologies•  Develop application knowledge and communicate feedback and insights in customers future needs •  Drive customer visits for technical product presentations, demonstrations, and product value proposition deployment •  Synthesizes customer, product positioning and competitive insights to improve product definition and roadmaps •  Manage project design in campaigns to ensure early involvement in the customer’s technology roadmap and continuous and timely flow of information to all necessary parties within the BG and customer •  Qualify design opportunities and establishing value proposition/position relative to the competition •  Promote the product value (strengths versus competitive products) and quantifies the technical benefits derived from choosing Nexperia •  Oversees and responsible for all design win objectives and design funnel management•  Successfully builds relationships with sales, business groups, customers (engineering and management) in support of sales team objectives •  Interface with the BGs on new product development •  Assists in educating Field Sales Engineers on new technologies, new product features and their related business valueWhat you will need•  Education / studies:  BSEE. MSEE preferred•  Minimum 5 years’ experience in automotive application (design or development)•  Technical experience related to Battery EV applications: Electrification, ADAS, Infotainment, Telematics, Body Control Modules, Battery management system, and Inverter technology•  Strong communication and presentation skills to drive communication with relevant stake holdersWhy work for us?If you are looking for opportunities for rapid professional and technical growth, at the same time with a fast-growing platform company to support the growth, this is the team you should join.Talent acquisition based on Nexperia vacancies is not appreciated. Nexperia job adverts are Nexperia copyright © material and the word Nexperia®  is a registered trademark.Nexperia is an Equal Opportunity/Affirmative Action Employer.	0~5人應徵	待遇面議					距捷運南港軟體園區站約280公尺
